date,open,high,low,close,volume,fng,fundrate,inflation
2020-07-10,9232.42,9317.48,9125.0,9288.34,352238898.7694825,41,0.0981481481481481,1.2
2020-07-11,9288.34,9299.28,9178.25,9234.03,208410250.50959367,44,0.0985185185185185,1.2
2020-07-12,9234.02,9345.0,9157.5,9302.75,285591381.4915314,41,0.0988888888888888,1.2
2020-07-13,9303.31,9343.82,9200.89,9242.62,396614086.7962699,43,0.0992592592592592,1.2
2020-07-14,9242.61,9279.54,9113.0,9255.85,421789086.45494735,43,0.0996296296296296,1.2
2020-07-15,9255.85,9276.49,9160.57,9197.6,360201683.49480516,44,0.1,1.2137931034482758
2020-07-16,9197.6,9226.15,9047.25,9133.72,395883667.0248003,43,0.1,1.2275862068965515
2020-07-17,9133.72,9186.83,9089.81,9154.32,256360345.57676795,41,0.09,1.2413793103448276
2020-07-18,9154.31,9219.3,9121.1,9170.28,206628105.36278892,44,0.0933333333333333,1.2551724137931035
2020-07-19,9170.3,9232.27,9101.35,9208.99,238521988.0313255,41,0.0966666666666666,1.2689655172413792
2020-07-20,9208.99,9221.52,9131.0,9160.78,325297289.27265835,44,0.1,1.282758620689655
2020-07-21,9160.78,9437.73,9152.8,9390.0,563360524.7994282,44,0.1,1.296551724137931
2020-07-22,9390.0,9544.0,9261.0,9518.16,457776105.6155714,50,0.09,1.3103448275862069
2020-07-23,9518.16,9664.0,9440.33,9603.27,494282948.7336824,55,0.09,1.3241379310344827
2020-07-24,9603.27,9637.0,9463.44,9537.8,419240263.5218282,53,0.09,1.3379310344827586
2020-07-25,9538.1,9732.9,9513.0,9700.42,391431695.7168218,55,0.0933333333333333,1.3517241379310343
2020-07-26,9700.42,10111.0,9650.0,9931.54,644607634.4817771,55,0.0966666666666666,1.3655172413793104
2020-07-27,9931.54,11394.86,9917.21,11029.96,1580355372.0991797,58,0.1,1.3793103448275863
2020-07-28,11029.96,11242.23,10565.0,10906.27,1065375500.1891888,76,0.1,1.3931034482758622
2020-07-29,10906.27,11342.82,10812.0,11100.53,853242253.6158236,71,0.1,1.406896551724138
2020-07-30,11100.52,11170.0,10831.0,11099.61,669779541.8872833,76,0.1,1.4206896551724135
2020-07-31,11099.79,11444.0,10960.0,11335.46,786344325.8552314,75,0.1,1.4344827586206896
2020-08-01,11335.46,11861.0,11220.0,11801.17,987817017.3186324,75,0.1,1.4482758620689655
2020-08-02,11801.17,12123.46,10518.5,11071.35,1105757335.5281618,80,0.1,1.4620689655172414
2020-08-03,11071.36,11473.0,10936.0,11219.81,641127593.2614517,75,0.1,1.4758620689655173
2020-08-04,11219.68,11414.98,11000.0,11191.97,658084242.6797222,72,0.1,1.4896551724137932
2020-08-05,11191.99,11780.93,11093.0,11744.91,861433645.4244397,75,0.1,1.503448275862069
2020-08-06,11744.91,11900.0,11562.5,11762.46,746479211.7155949,79,0.1,1.517241379310345
2020-08-07,11762.47,11909.94,11322.0,11594.23,767005529.2821208,77,0.1,1.5310344827586206
2020-08-08,11594.36,11808.27,11512.0,11761.41,489087264.3602809,77,0.1,1.5448275862068963
2020-08-09,11761.02,11797.11,11521.97,11681.68,483708602.8963804,79,0.1,1.5586206896551724
2020-08-10,11681.69,12067.35,11450.0,11892.92,1009169063.3832128,78,0.1,1.5724137931034483
2020-08-11,11892.9,11935.0,11125.0,11392.08,1049615697.1379416,84,0.1,1.5862068965517242
2020-08-12,11392.09,11617.52,11150.0,11564.33,743303608.0999826,75,0.1,1.6
2020-08-13,11564.34,11792.96,11270.36,11780.0,809611114.2132485,75,0.1,1.6033333333333335
2020-08-14,11779.77,11850.0,11634.03,11760.54,702273220.6964157,78,0.1,1.606666666666667
2020-08-15,11760.55,11980.0,11680.0,11852.4,667446824.0641296,79,0.1,1.61
2020-08-16,11852.4,11931.72,11686.0,11911.0,489731524.6369436,82,0.1,1.6133333333333335
2020-08-17,11910.99,12468.0,11769.78,12281.13,1026883452.894772,83,0.1,1.6166666666666667
2020-08-18,12281.15,12387.77,11817.93,11945.01,920402307.1768104,82,0.09,1.62
2020-08-19,11945.1,12020.08,11561.0,11754.59,870612801.5295693,80,0.09,1.6233333333333333
2020-08-20,11754.38,11888.0,11668.0,11853.55,543576025.0485107,75,0.09,1.6266666666666667
2020-08-21,11853.54,11878.0,11485.81,11531.34,755451999.6540914,81,0.09,1.63
2020-08-22,11531.23,11686.0,11376.81,11662.96,504305451.410864,78,0.09,1.6333333333333333
2020-08-23,11663.51,11718.07,11514.13,11648.13,440406018.65187865,76,0.09,1.6366666666666667
2020-08-24,11648.12,11824.9,11585.09,11748.2,542298951.538298,78,0.09,1.64
2020-08-25,11748.19,11767.85,11117.64,11318.42,797034671.6452801,75,0.09,1.643333333333333
2020-08-26,11318.42,11539.32,11244.0,11461.43,615452789.9673375,76,0.09,1.6466666666666667
2020-08-27,11461.42,11592.2,11125.0,11330.38,717474981.6640126,75,0.08,1.65
2020-08-28,11330.38,11542.65,11276.89,11526.91,525606229.654251,74,0.09,1.653333333333333
2020-08-29,11526.9,11580.02,11417.04,11465.84,379228275.2707224,79,0.09,1.6566666666666667
2020-08-30,11465.84,11719.0,11458.0,11711.16,501375342.93503886,75,0.09,1.66
2020-08-31,11711.17,11800.77,11570.0,11649.51,646723855.5714536,75,0.09,1.663333333333333
2020-09-01,11649.51,12050.85,11515.0,11921.97,928047313.4889666,75,0.09,1.6666666666666667
2020-09-02,11921.97,11954.57,11160.1,11388.54,1005391012.1338753,83,0.09,1.67
2020-09-03,11388.54,11462.6,9960.8,10140.85,1325106403.3158674,79,0.09,1.6733333333333331
2020-09-04,10138.29,10627.05,9875.5,10446.25,959925718.3512753,40,0.09,1.6766666666666667
2020-09-05,10446.25,10565.68,9825.0,10166.69,917578408.8761182,41,0.09,1.68
2020-09-06,10166.69,10347.14,9994.86,10256.2,574903000.2351745,41,0.09,1.6833333333333331
2020-09-07,10255.89,10410.75,9875.0,10373.44,634278537.8151095,41,0.09,1.6866666666666663
2020-09-08,10373.45,10438.0,9850.0,10126.65,742947901.9712393,41,0.09,1.69
2020-09-09,10126.66,10343.0,9981.01,10219.2,503082625.2147909,38,0.09,1.6933333333333334
2020-09-10,10219.29,10483.35,10070.83,10336.87,602390078.4922807,38,0.09,1.6966666666666663
2020-09-11,10336.86,10397.6,10200.0,10387.89,451241002.66033614,41,0.09,1.7
2020-09-12,10387.89,10477.97,10269.25,10440.92,366912671.4437269,41,0.09,1.7
2020-09-13,10440.67,10580.11,10200.0,10332.83,455338605.3291489,38,0.09,1.7
2020-09-14,10332.84,10750.0,10212.34,10671.77,706175591.3866128,39,0.09,1.7
2020-09-15,10671.77,10930.04,10606.48,10785.31,666457161.1491377,47,0.09,1.7
2020-09-16,10785.23,11093.0,10661.22,10954.01,708644989.4830699,43,0.09,1.7
2020-09-17,10954.01,11045.46,10745.83,10939.99,605010288.7799246,48,0.09,1.7
2020-09-18,10940.0,11038.03,10812.84,10933.39,516147935.6692284,49,0.09,1.7
2020-09-19,10933.4,11179.79,10887.37,11080.65,423651901.1577304,48,0.09,1.7
2020-09-20,11080.64,11080.64,10723.0,10920.28,426815210.75551224,52,0.09,1.7
2020-09-21,10920.28,10988.86,10296.35,10417.22,751020795.2358837,48,0.09,1.7
2020-09-22,10417.22,10572.71,10353.0,10529.61,460362500.7284081,39,0.09,1.7
2020-09-23,10529.61,10537.15,10136.82,10241.46,539362015.157462,43,0.09,1.7
2020-09-24,10241.46,10795.24,10190.93,10736.32,604520870.055638,39,0.09,1.7
2020-09-25,10736.33,10760.53,10556.24,10686.67,512647249.14932007,46,0.09,1.7
2020-09-26,10686.57,10820.94,10644.68,10728.6,304511477.68085533,45,0.09,1.7
2020-09-27,10728.59,10799.0,10594.82,10774.25,327169249.4549957,47,0.09,1.7
2020-09-28,10774.26,10950.0,10626.0,10696.12,544463219.5978093,43,0.09,1.7
2020-09-29,10696.11,10867.54,10635.87,10840.48,449345822.46022886,45,0.09,1.7
2020-09-30,10840.58,10849.34,10665.13,10776.59,425279696.28526336,49,0.09,1.7
2020-10-01,10776.59,10920.0,10437.0,10619.13,652168989.4617349,45,0.09,1.7
2020-10-02,10619.13,10664.64,10374.0,10570.4,526864379.3093653,41,0.09,1.7
2020-10-03,10570.4,10603.56,10496.46,10542.06,235160884.60853615,40,0.09,1.7
2020-10-04,10542.07,10696.87,10517.87,10666.63,246252050.90681073,42,0.09,1.7
2020-10-05,10666.62,10798.0,10615.64,10792.21,364158510.23798054,42,0.09,1.7
2020-10-06,10792.2,10800.0,10525.0,10599.66,520051256.0821992,47,0.09,1.7
2020-10-07,10599.65,10681.87,10546.17,10666.39,348298562.85686266,43,0.09,1.7
2020-10-08,10666.4,10950.0,10530.41,10925.57,559311760.4414803,46,0.09,1.7
2020-10-09,10925.44,11104.64,10829.0,11050.64,530822321.51623464,48,0.09,1.7
2020-10-10,11050.64,11491.0,11050.51,11293.22,494785212.2308736,53,0.09,1.7
2020-10-11,11293.22,11445.0,11221.0,11369.02,329927755.03808504,55,0.09,1.7
2020-10-12,11369.02,11720.01,11172.0,11528.25,604779845.7920177,52,0.09,1.7
2020-10-13,11528.24,11557.0,11300.0,11420.56,482663390.72403574,56,0.09,1.7
2020-10-14,11420.57,11547.98,11280.0,11417.89,472007015.72093433,53,0.09,1.6966666666666663
2020-10-15,11417.89,11617.34,11250.83,11505.12,556436445.5576282,56,0.09,1.6933333333333334
2020-10-16,11505.13,11541.15,11200.0,11319.32,553211001.6122569,52,0.09,1.69
2020-10-17,11319.24,11402.42,11255.0,11360.2,253582775.96265447,56,0.09,1.6866666666666663
2020-10-18,11360.31,11505.0,11346.22,11503.14,266150824.34809864,55,0.09,1.6833333333333331
2020-10-19,11503.14,11823.99,11407.96,11751.47,550728683.7992793,55,0.09,1.68
2020-10-20,11751.46,12038.38,11677.59,11909.99,737425592.0819716,56,0.09,1.6766666666666667
2020-10-21,11910.0,13217.68,11886.95,12780.96,1437122186.6339953,61,0.09,1.6733333333333331
2020-10-22,12780.75,13185.0,12678.08,12968.52,905778888.8702905,73,0.09,1.67
2020-10-23,12968.84,13027.69,12720.08,12923.07,650680239.1101469,74,0.09,1.6666666666666667
2020-10-24,12923.06,13166.73,12870.0,13111.73,468299521.7696653,73,0.09,1.663333333333333
2020-10-25,13111.73,13350.0,12888.0,13028.83,502672049.2290516,76,0.09,1.66
2020-10-26,13029.64,13238.81,12765.0,13052.19,794395722.4533454,75,0.09,1.6566666666666667
2020-10-27,13052.15,13789.29,13019.87,13636.17,1085214437.7511137,61,0.09,1.653333333333333
2020-10-28,13636.16,13859.48,12888.0,13266.4,1263487952.9951568,70,0.09,1.65
2020-10-29,13266.4,13642.91,12920.77,13455.7,997867948.8609744,67,0.09,1.6466666666666667
2020-10-30,13455.69,13669.98,13115.0,13560.1,946818817.5575091,74,0.09,1.643333333333333
2020-10-31,13560.1,14100.0,13411.5,13791.0,927048458.5423617,73,0.09,1.64
2020-11-01,13791.0,13895.0,13603.0,13761.5,499124369.0753264,72,0.09,1.6366666666666667
2020-11-02,13761.49,13830.0,13195.05,13549.37,873629993.8313928,71,0.09,1.6333333333333333
2020-11-03,13549.63,14066.11,13284.99,14023.53,1009402087.7104616,71,0.09,1.63
2020-11-04,14023.53,14259.0,13525.0,14144.01,1293872665.4179618,74,0.09,1.6266666666666667
2020-11-05,14144.01,15750.0,14093.56,15590.02,2131865609.2908912,72,0.09,1.6233333333333333
2020-11-06,15590.02,15960.0,15166.0,15579.92,1909660728.8229203,90,0.09,1.62
2020-11-07,15579.93,15753.52,14344.22,14818.3,1536510177.0914736,88,0.09,1.6166666666666667
2020-11-08,14818.3,15650.0,14703.88,15475.1,998031373.8397804,82,0.09,1.6133333333333335
2020-11-09,15475.1,15840.0,14805.54,15328.41,1670447935.5141788,90,0.09,1.61
2020-11-10,15328.41,15460.0,15072.46,15297.21,943615126.0891505,90,0.09,1.606666666666667
2020-11-11,15297.21,15965.0,15272.68,15684.24,1226425496.3618553,86,0.09,1.6033333333333335
2020-11-12,15684.25,16340.7,15440.64,16291.86,1628755508.6741984,87,0.09,1.6
2020-11-13,16291.85,16480.0,15952.35,16320.7,1230358611.1248891,89,0.09,1.6
2020-11-14,16320.04,16326.99,15670.0,16070.45,944765868.609419,90,0.09,1.6
2020-11-15,16069.56,16180.0,15774.72,15957.0,696651729.7452534,86,0.09,1.6
2020-11-16,15957.0,16880.0,15864.0,16713.57,1335728013.9057603,90,0.09,1.6
2020-11-17,16713.08,17858.82,16538.0,17659.38,1982752071.450512,86,0.09,1.6
2020-11-18,17659.38,18476.93,17214.45,17776.12,2663337935.5002985,91,0.09,1.6
2020-11-19,17777.75,18179.8,17335.65,17802.82,1656794228.8537636,94,0.08,1.6
2020-11-20,17802.81,18815.22,17740.04,18655.67,1623135138.5910714,86,0.08,1.6
2020-11-21,18655.66,18965.9,18308.58,18703.8,1413641591.284171,91,0.08,1.6
2020-11-22,18703.8,18750.0,17610.86,18414.43,1497662550.0540428,94,0.08,1.6
2020-11-23,18413.88,18766.0,18000.0,18368.0,1529064319.6694436,90,0.08,1.6
2020-11-24,18368.01,19418.97,18018.0,19160.01,2145301450.4579408,88,0.08,1.6
2020-11-25,19160.0,19484.21,18500.27,18719.11,1774870796.2882328,94,0.08,1.6
2020-11-26,18718.83,18915.03,16188.0,17149.47,3127314143.1045747,93,0.08,1.6
2020-11-27,17149.47,17457.62,16438.08,17139.52,1446670351.435088,86,0.08,1.6
2020-11-28,17139.53,17880.49,16865.56,17719.85,1128061605.107225,87,0.0833333333333333,1.6
2020-11-29,17719.84,18360.05,17517.0,18184.99,996743798.8649216,89,0.0866666666666666,1.6
2020-11-30,18185.0,19863.16,18184.99,19695.87,2205929119.505336,88,0.09,1.6
2020-12-01,19695.87,19888.0,18001.12,18764.96,2446070334.8287983,95,0.09,1.6
2020-12-02,18764.96,19342.0,18330.0,19204.09,1436895344.8259497,92,0.09,1.6
2020-12-03,19204.08,19598.0,18867.2,19421.9,1286548310.8267057,92,0.09,1.6
2020-12-04,19422.34,19527.0,18565.31,18650.52,1358079975.025498,92,0.09,1.6
2020-12-05,18650.51,19177.0,18500.0,19147.66,813445434.1308142,93,0.09,1.6
2020-12-06,19147.66,19420.0,18857.0,19359.4,709558933.5829058,95,0.09,1.6
2020-12-07,19358.67,19420.91,18902.88,19166.9,793517668.6839459,94,0.09,1.6
2020-12-08,19166.9,19294.84,18200.0,18324.11,1160658077.404659,95,0.09,1.6
2020-12-09,18324.11,18639.57,17650.0,18541.28,1450130664.0645843,86,0.09,1.6
2020-12-10,18541.29,18557.32,17911.12,18254.63,966149529.000607,94,0.09,1.6
2020-12-11,18254.81,18292.73,17572.33,18036.53,1301081647.3079,89,0.09,1.6
2020-12-12,18036.53,18948.66,18020.7,18808.69,915552835.9061832,90,0.09,1.6
2020-12-13,18808.69,19411.0,18711.12,19174.99,1083520569.0948539,91,0.09,1.6
2020-12-14,19174.99,19349.0,19000.0,19273.14,906101687.739595,95,0.09,1.6
2020-12-15,19273.69,19570.0,19050.0,19426.43,1196361527.9258018,91,0.09,1.6
2020-12-16,19426.43,21560.0,19278.6,21335.52,2325135958.641841,92,0.09,1.6
2020-12-17,21335.52,23800.0,21230.0,22797.16,4196645567.4258766,92,0.09,1.6
2020-12-18,22797.15,23285.18,22350.0,23107.39,1820875361.2945976,95,0.09,1.6
2020-12-19,23107.39,24171.47,22750.0,23821.61,2018969878.8868675,93,0.09,1.6
2020-12-20,23821.6,24295.0,23060.0,23455.52,1810862074.730308,92,0.09,1.6
2020-12-21,23455.54,24102.77,21815.0,22719.71,2035446293.9289708,92,0.09,1.6
2020-12-22,22719.88,23837.1,22353.4,23810.79,2010758620.2435267,88,0.09,1.6
2020-12-23,23810.79,24100.0,22600.0,23232.76,2797688007.0718794,93,0.09,1.6
2020-12-24,23232.39,23794.43,22703.42,23729.2,1602394244.0767715,86,0.09,1.6
2020-12-25,23728.99,24789.86,23433.6,24712.47,1919766316.6677368,94,0.09,1.6
2020-12-26,24712.47,26867.03,24500.0,26493.39,2496533065.175581,93,0.09,1.6
2020-12-27,26493.4,28422.0,25700.0,26281.66,4028928683.882025,91,0.09,1.6
2020-12-28,26281.54,27500.0,26101.0,27079.41,2151806808.5743523,92,0.09,1.6
2020-12-29,27079.42,27410.0,25880.0,27385.0,1851617219.7682345,91,0.09,1.6
2020-12-30,27385.0,28996.0,27320.0,28875.54,2683953237.460271,91,0.09,1.6
2020-12-31,28875.55,29300.0,27850.0,28923.63,2173600125.4200735,95,0.09,1.6
2021-01-01,28923.63,29600.0,28624.57,29331.69,1582526989.1618726,94,0.09,1.6
2021-01-02,29331.7,33300.0,28946.53,32178.33,4073842163.6715407,94,0.09,1.6
2021-01-03,32176.45,34778.11,31962.99,33000.05,4057598425.492016,93,0.09,1.6
2021-01-04,33000.05,33600.0,28130.0,31988.71,4429010349.695345,94,0.09,1.6
2021-01-05,31989.75,34360.0,29900.0,33949.53,3743617144.6469154,93,0.09,1.6
2021-01-06,33949.53,36939.21,33288.0,36769.36,4431954248.519614,95,0.09,1.6
2021-01-07,36769.36,40365.0,36300.0,39432.28,5062569943.383372,91,0.09,1.6
2021-01-08,39432.48,41950.0,36500.0,40582.81,5568443208.731365,93,0.09,1.6
2021-01-09,40586.96,41380.0,38720.0,40088.22,3054779029.161777,93,0.09,1.6
2021-01-10,40088.22,41350.0,35111.11,38150.02,4604034729.507071,94,0.09,1.6
2021-01-11,38150.02,38264.74,30420.0,35404.47,8426879770.740009,90,0.09,1.6
2021-01-12,35410.37,36628.0,32531.0,34051.24,4651302423.484116,84,0.09,1.6
2021-01-13,34049.15,37850.0,32380.0,37371.38,4322876606.419625,78,0.09,1.6
2021-01-14,37371.38,40100.0,36701.23,39144.5,3974826638.1450887,83,0.09,1.592857142857143
2021-01-15,39145.21,39747.76,34408.0,36742.22,4371588898.681637,88,0.09,1.585714285714286
2021-01-16,36737.43,37950.0,35357.8,35994.98,3178840336.1492844,84,0.09,1.5785714285714287
2021-01-17,35994.98,36852.5,33850.0,35828.61,2843103040.240664,79,0.09,1.5714285714285714
2021-01-18,35824.99,37469.83,34800.0,36631.27,2554843260.524399,79,0.09,1.5642857142857145
2021-01-19,36622.46,37850.0,35844.06,35891.49,2935348499.344214,80,0.09,1.5571428571428572
2021-01-20,35901.94,36415.31,33400.0,35468.23,3126721093.520776,78,0.09,1.55
2021-01-21,35468.23,35600.0,30071.0,30850.13,4281220573.9354296,75,0.08,1.542857142857143
2021-01-22,30851.99,33826.53,28850.0,32945.17,4483295872.022273,40,0.08,1.5357142857142858
2021-01-23,32950.0,33456.0,31390.16,32078.0,2089098295.758437,74,0.08,1.5285714285714287
2021-01-24,32078.0,33071.0,30900.0,32259.9,1864609665.3657017,70,0.08,1.5214285714285714
2021-01-25,32259.45,34875.0,31910.0,32254.2,2958759288.5635686,74,0.08,1.5142857142857142
2021-01-26,32254.19,32921.88,30837.37,32467.77,2708545364.494641,71,0.08,1.5071428571428571
2021-01-27,32464.01,32557.29,29241.72,30366.15,2958081421.641559,78,0.08,1.5
2021-01-28,30362.19,33783.98,29842.1,33364.86,2953553214.0656815,55,0.07,1.4928571428571429
2021-01-29,33368.18,38531.9,31915.4,34252.2,8195593336.228466,77,0.07,1.4857142857142858
2021-01-30,34246.28,34933.0,32825.0,34262.88,2884500062.9380784,76,0.0733333333333333,1.4785714285714286
2021-01-31,34262.89,34342.69,32171.67,33092.98,2289641045.7580123,78,0.0766666666666666,1.4714285714285713
2021-02-01,33092.97,34717.27,32296.16,33526.37,2791776658.0056057,77,0.08,1.4642857142857142
2021-02-02,33517.09,35984.33,33418.0,35466.24,2716321896.3176084,76,0.08,1.457142857142857
2021-02-03,35472.71,37662.63,35362.38,37618.87,2951232788.1843047,78,0.08,1.45
2021-02-04,37620.26,38708.27,36161.95,36936.66,3452669022.153292,80,0.08,1.4428571428571428
2021-02-05,36936.65,38310.12,36570.0,38290.24,2509278291.7515864,81,0.08,1.4357142857142855
2021-02-06,38289.32,40955.51,38215.94,39186.94,3922095148.92815,84,0.0766666666666666,1.4285714285714284
2021-02-07,39181.01,39700.0,37351.0,38795.69,3256521384.2406106,86,0.0733333333333333,1.4214285714285713
2021-02-08,38795.69,46794.45,37988.89,46374.87,5881536976.635699,83,0.07,1.414285714285714
2021-02-09,46374.86,48142.19,44961.09,46420.42,5386255398.017187,95,0.08,1.407142857142857
2021-02-10,46420.42,47310.0,43727.0,44807.58,4431650130.251104,92,0.08,1.4
2021-02-11,44807.58,48678.9,43994.02,47969.51,4185630934.4108953,93,0.08,1.3964285714285714
2021-02-12,47968.66,48985.8,46125.0,47287.6,4080571908.9676614,92,0.08,1.3928571428571428
2021-02-13,47298.15,48150.0,46202.53,47153.69,3007710147.41816,92,0.08,1.3892857142857142
2021-02-14,47156.78,49707.43,47014.17,48577.79,3584808348.834733,95,0.08,1.3857142857142857
2021-02-15,48580.47,49010.92,45570.79,47911.1,3782219060.6647215,93,0.08,1.3821428571428571
2021-02-16,47911.1,50689.18,47003.62,49133.45,4349983777.692368,95,0.08,1.3785714285714286
2021-02-17,49133.45,52618.74,48947.0,52119.71,4365831514.815297,95,0.08,1.375
2021-02-18,52117.67,52530.0,50901.9,51552.6,3149973077.4874654,91,0.07,1.3714285714285714
2021-02-19,51552.61,56368.0,50710.2,55906.0,4251167827.6842465,93,0.07,1.3678571428571429
2021-02-20,55906.0,57700.46,53863.93,55841.19,4551890859.8512745,91,0.07,1.3642857142857143
2021-02-21,55841.19,58352.8,55477.59,57408.57,3317998263.347889,91,0.07,1.3607142857142858
2021-02-22,57412.35,57508.47,47622.0,54087.67,7213386720.436797,94,0.07,1.3571428571428572
2021-02-23,54087.67,54183.59,44892.56,48891.0,8215839131.243385,94,0.07,1.3535714285714286
2021-02-24,48891.0,51374.99,46988.69,49676.2,4574033001.379536,76,0.07,1.35
2021-02-25,49676.21,52041.73,46674.34,47073.73,4152188728.1416154,79,0.07,1.3464285714285713
2021-02-26,47073.73,48424.11,44106.78,46276.87,5086374532.734615,55,0.07,1.3428571428571427
2021-02-27,46276.88,48394.0,45000.0,46106.43,3105897438.550972,56,0.07,1.3392857142857142
2021-02-28,46103.67,46638.46,43000.0,45135.66,3708359965.454581,55,0.07,1.3357142857142856
2021-03-01,45134.11,49790.0,44950.53,49587.03,4057515794.865728,38,0.07,1.332142857142857
2021-03-02,49595.76,50200.0,47047.6,48440.65,3120472069.909453,78,0.07,1.3285714285714283
2021-03-03,48436.61,52640.0,48100.71,50349.37,4109521257.5407,78,0.07,1.325
2021-03-04,50349.37,51773.88,47500.0,48374.09,4079837240.8567615,84,0.07,1.3214285714285714
2021-03-05,48374.09,49448.93,46300.0,48751.71,3727133104.8373103,77,0.07,1.3178571428571428
2021-03-06,48746.81,49200.0,47070.0,48882.2,2143910705.2915032,77,0.07,1.3142857142857145
2021-03-07,48882.2,51450.03,48882.2,50971.75,2778875909.4491262,76,0.07,1.3107142857142855
2021-03-08,50959.11,52402.78,49274.67,52375.17,3400847931.036074,81,0.07,1.3071428571428572
2021-03-09,52375.18,54895.0,51789.41,54884.5,3861450964.654904,81,0.07,1.3035714285714286
2021-03-10,54874.67,57387.69,53005.0,55851.59,4700197563.359213,68,0.07,1.3
2021-03-11,55851.59,58150.0,54272.82,57773.16,4612366201.00222,73,0.07,1.3088235294117647
2021-03-12,57773.15,58081.51,54962.84,57221.72,4162054726.378839,70,0.07,1.3176470588235294
2021-03-13,57221.72,61844.0,56078.23,61188.39,4933383453.245977,74,0.07,1.326470588235294
2021-03-14,61188.38,61724.79,58966.78,58968.31,3176397573.8846426,78,0.07,1.335294117647059
2021-03-15,58976.08,60633.43,54600.0,55605.2,5874241052.093372,76,0.07,1.3441176470588236
2021-03-16,55605.2,56938.29,53271.34,56900.75,4304259207.6451,71,0.07,1.3529411764705883
2021-03-17,56900.74,58974.73,54123.69,58912.97,3960992972.154292,71,0.07,1.361764705882353
2021-03-18,58912.97,60129.97,57023.0,57648.16,3900885761.2128057,72,0.07,1.3705882352941177
2021-03-19,57641.0,59468.0,56270.74,58030.01,3052711147.9349246,71,0.07,1.3794117647058823
2021-03-20,58030.01,59880.0,57820.17,58102.28,2616535093.051585,75,0.07,1.388235294117647
2021-03-21,58100.02,58589.1,55450.11,57351.56,2774223129.62381,73,0.07,1.397058823529412
2021-03-22,57351.56,58430.73,53650.0,54083.25,3527479514.3256526,70,0.07,1.4058823529411766
2021-03-23,54083.25,55830.9,53000.0,54340.89,3264650774.817461,66,0.07,1.4147058823529413
2021-03-24,54342.8,57200.0,51700.0,52303.65,4583159614.046461,65,0.07,1.423529411764706
2021-03-25,52303.66,53287.0,50427.56,51293.78,4536327184.957861,60,0.07,1.4323529411764706
2021-03-26,51293.78,55073.46,51214.6,55025.59,3397036140.751637,54,0.07,1.4411764705882353
2021-03-27,55025.59,56700.36,53950.0,55817.14,2767070175.861931,65,0.07,1.4500000000000002
2021-03-28,55817.14,56559.75,54691.84,55777.63,2178777329.4452167,74,0.07,1.4588235294117649
2021-03-29,55777.65,58405.82,54800.01,57635.47,3877131109.7346454,72,0.07,1.4676470588235295
2021-03-30,57635.46,59368.0,57071.35,58746.57,3221944107.4550304,72,0.07,1.4764705882352942
2021-03-31,58746.57,59800.0,56769.0,58740.55,3575976083.804576,76,0.06,1.4852941176470589
2021-04-01,58739.46,59490.0,57935.45,58720.44,2789238879.943373,74,0.07,1.4941176470588236
2021-04-02,58720.45,60200.0,58428.57,58950.01,2811159761.2684674,74,0.07,1.5029411764705882
2021-04-03,58950.01,59791.72,56880.0,57051.94,2783151686.164537,73,0.07,1.511764705882353
2021-04-04,57051.95,58492.85,56388.0,58202.01,2380139010.7302322,74,0.07,1.5205882352941178
2021-04-05,58202.01,59272.0,56777.77,59129.99,3155214764.164485,71,0.07,1.5294117647058825
2021-04-06,59129.99,59495.24,57413.02,57991.15,3166911557.1481576,75,0.07,1.5382352941176471
2021-04-07,57990.03,58655.0,55473.0,55953.45,4053294016.484514,72,0.07,1.5470588235294118
2021-04-08,55953.44,58153.31,55700.0,58077.52,2531779682.552427,73,0.07,1.5558823529411765
2021-04-09,58077.52,58894.9,57654.0,58142.54,2378340697.289584,70,0.07,1.5647058823529414
2021-04-10,58142.55,61500.0,57900.01,59769.13,4197138552.4690337,70,0.07,1.573529411764706
2021-04-11,59769.13,60699.0,59232.52,60002.43,2462032926.617981,76,0.07,1.5823529411764707
2021-04-12,59998.8,61300.0,59350.59,59860.0,3393042867.8714666,74,0.07,1.5911764705882354
2021-04-13,59860.01,63777.77,59805.15,63575.0,5154877375.389618,74,0.07,1.6
2021-04-14,63575.01,64854.0,61301.0,62959.53,5239081228.156977,75,0.07,1.6482758620689657
2021-04-15,62959.53,63800.0,62020.0,63159.98,3248931738.293182,79,0.07,1.696551724137931
2021-04-16,63158.74,63520.61,60000.0,61334.8,5647292669.615493,78,0.07,1.7448275862068967
2021-04-17,61334.81,62506.05,59580.91,60006.66,3605701810.6750474,76,0.07,1.793103448275862
2021-04-18,60006.67,60499.0,50931.3,56150.01,6949379727.429153,79,0.07,1.841379310344828
2021-04-19,56150.01,57526.81,54221.58,55633.14,4398619580.647143,74,0.07,1.889655172413793
2021-04-20,55633.14,57076.24,53329.96,56425.0,4037701391.6195264,73,0.07,1.9379310344827587
2021-04-21,56425.0,56757.91,53536.02,53787.63,3704549578.6973033,73,0.07,1.986206896551724
2021-04-22,53787.62,55521.48,50500.0,51690.96,5594983857.318092,65,0.07,2.034482758620689
2021-04-23,51690.95,52131.85,47500.0,51125.14,6571097317.467918,55,0.07,2.082758620689656
2021-04-24,51110.56,51166.22,48657.14,50047.84,2762081002.878663,37,0.07,2.1310344827586207
2021-04-25,50047.84,50567.91,46930.0,49066.77,2867858315.1873198,31,0.07,2.179310344827586
