,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Precision,Average Recall,Average F1
202,0.5398550724637681,0.5688405797101449,821.3927854981519,0.4913043478260869,5.0,944.6807238677628,638.8943446350836,0.5434782608695652,0.45652173913043476,,,0.44646411483253595,0.3652173913043478,0.3637475243931523
203,0.5213768115942029,0.5652173913043478,802.5953812526352,0.5391304347826087,5.0,894.2816480911569,724.8356722046167,0.5652173913043478,0.5217391304347826,,,0.5148465608465609,0.43478260869565216,0.44120619860847565
204,0.5460144927536232,0.5942028985507246,922.9072036272622,0.5434782608695652,2.0,1086.276069364456,661.1626042910791,0.6086956521739131,0.4782608695652174,,,0.5009515506289699,0.5652173913043478,0.5003749988655649
205,0.4692028985507246,0.5307971014492754,1117.945267990653,0.5,2.0,1370.665209573045,917.9590992683208,0.5434782608695652,0.43478260869565216,,,0.4994115724092841,0.7565217391304347,0.5793190613718056
206,0.5644927536231883,0.6304347826086957,838.6181831440938,0.5391304347826086,5.0,911.425416125324,768.9426392590015,0.5869565217391305,0.4782608695652174,,,0.5424958949096881,0.4,0.432286395722315
207,0.5449275362318841,0.5815217391304347,836.6654869311535,0.5478260869565217,5.0,930.9402050381765,777.4599808999151,0.5869565217391305,0.4782608695652174,,,0.5316450103950103,0.6782608695652174,0.5799605073289285
208,0.5695652173913044,0.6666666666666667,753.5137578538931,0.5347826086956522,5.0,788.8963668681441,703.3668335725882,0.5652173913043478,0.5,,,0.5146464646464646,0.3391304347826087,0.38324414138362606
209,0.47101449275362317,0.5090579710144928,777.4115534024323,0.5130434782608695,5.0,925.4022296517462,590.8019304957741,0.5869565217391305,0.43478260869565216,,,0.38812569521690765,0.4521739130434782,0.4126529244176303
210,0.46847826086956523,0.4909420289855072,832.1881019982909,0.5347826086956522,4.0,1043.2531319284697,637.8840110134494,0.5652173913043478,0.5,,,0.5133333333333333,0.5565217391304348,0.5059656673840148
211,0.4666666666666667,0.48188405797101447,908.5303679919914,0.5434782608695652,4.0,1045.3451086831817,750.7578468203212,0.5652173913043478,0.5,,,0.5159898798228969,0.6869565217391304,0.588740256115687
212,0.46557971014492755,0.47282608695652173,913.7872959194044,0.5695652173913043,5.0,999.8215696916159,892.2787274763516,0.5869565217391305,0.5652173913043478,,,0.5357575757575757,0.7130434782608696,0.611590296495957
213,0.4510869565217391,0.4692028985507246,796.1470335899335,0.5260869565217391,5.0,942.1111065570663,626.0077556284629,0.5869565217391305,0.45652173913043476,,,0.4942516838872266,0.6260869565217391,0.5462108262108262
214,0.458695652173913,0.4692028985507246,795.7412199583935,0.5260869565217391,5.0,892.2787274763516,665.6599353592779,0.5652173913043478,0.4782608695652174,,,0.4956067588325652,0.5652173913043478,0.5056883298392731
215,0.45398550724637676,0.46557971014492755,928.3096259738543,0.5739130434782609,5.0,999.8215696916159,892.2787274763516,0.5869565217391305,0.5652173913043478,,,0.5387683284457477,0.7217391304347825,0.6167615054407507
216,0.4583333333333333,0.46376811594202894,811.5108249307025,0.5173913043478261,5.0,892.2787274763516,753.6682450812843,0.5652173913043478,0.5,,,0.5331034482758621,0.40869565217391307,0.38290856313497823
217,0.46268115942028987,0.4909420289855072,901.3622853745668,0.5782608695652174,5.0,964.8903777486003,814.3765815282932,0.6086956521739131,0.5434782608695652,,,0.5426148395336383,0.7217391304347827,0.6181182951173357
218,0.4692028985507246,0.49456521739130427,723.844698150039,0.5086956521739131,5.0,838.8470198063942,595.1156516466868,0.5434782608695652,0.43478260869565216,,,0.4841781874039938,0.2608695652173913,0.2988086704215736
219,0.4594202898550724,0.46376811594202894,868.1454809023589,0.5608695652173912,5.0,892.2787274763516,771.6124946063882,0.5652173913043478,0.5434782608695652,,,0.5301149425287356,0.6869565217391305,0.5984034833091438
220,0.4605072463768116,0.46739130434782605,797.266360012612,0.5434782608695652,5.0,869.4513755711548,710.6301211631315,0.5652173913043478,0.5217391304347826,,,0.5189335887611749,0.608695652173913,0.5595299776211631
221,0.4971014492753624,0.5543478260869565,768.0482317605984,0.5173913043478261,5.0,889.5466071780786,671.6551354472774,0.5434782608695652,0.4782608695652174,,,0.5142857142857143,0.4695652173913043,0.459678337080714
222,0.552536231884058,0.6159420289855072,915.8140276442251,0.5521739130434783,4.0,1029.3247362073387,739.6870779550649,0.5869565217391305,0.4782608695652174,,,0.5432488479262673,0.6695652173913044,0.5655443343269743
223,0.4865942028985507,0.536231884057971,783.3256921521775,0.5391304347826086,5.0,976.7213152821078,715.5055949925054,0.5652173913043478,0.5217391304347826,,,0.5208823529411764,0.4434782608695652,0.45575997302797144
224,0.5065217391304347,0.5960144927536232,715.9773893875126,0.5130434782608695,5.0,869.7316923831261,647.5164611212144,0.5652173913043478,0.45652173913043476,,,0.4693650793650793,0.3739130434782609,0.39548003411891075
225,0.4717391304347826,0.5289855072463768,1014.2678775439938,0.48695652173913045,2.0,1177.539913309427,756.8198807735668,0.5217391304347826,0.43478260869565216,,,0.4965612648221344,0.5565217391304348,0.46654054586233934
226,0.5576086956521739,0.6141304347826086,951.9590102072794,0.5304347826086957,3.0,1228.9717566186564,650.6356294001836,0.6086956521739131,0.4782608695652174,,,0.4923773448773449,0.608695652173913,0.5173336795642294
227,0.5543478260869565,0.6521739130434783,805.496640733853,0.5304347826086957,4.0,1009.1519225087347,727.0142042909634,0.5652173913043478,0.5,,,0.5094729344729345,0.5913043478260869,0.5370741466535403
228,0.5202898550724637,0.5724637681159419,828.4819882835034,0.5391304347826086,4.0,1009.1519225087347,690.307952240751,0.5652173913043478,0.5,,,0.5313247863247863,0.5391304347826087,0.49536583568899806
229,0.4532608695652174,0.5307971014492754,988.2216117417559,0.508695652173913,3.0,1059.784370758089,931.3921663423035,0.5652173913043478,0.45652173913043476,,,0.5675637651821862,0.49565217391304356,0.4731554420079009
230,0.4032608695652174,0.4601449275362318,843.7741667571918,0.48260869565217385,4.0,1016.1368430144466,746.7934541070236,0.5,0.43478260869565216,,,0.26,0.1826086956521739,0.20076781100036914
231,0.4963768115942028,0.697463768115942,962.4916164990348,0.5086956521739131,3.0,1229.2151471086377,691.508021924669,0.5652173913043478,0.45652173913043476,,,0.522988910403098,0.4608695652173913,0.4010835682828877
232,0.4514492753623188,0.5289855072463768,957.309000201162,0.4956521739130434,2.0,1079.7249747995463,690.1583035113573,0.5434782608695652,0.43478260869565216,,,0.4816418875242404,0.34782608695652173,0.3665479055918103
233,0.4115942028985507,0.5833333333333334,884.3958531935584,0.5,4.0,1405.570573680516,727.5090418049157,0.5434782608695652,0.45652173913043476,,,0.4911965811965812,0.4608695652173913,0.4374138254810524
234,0.5731884057971014,0.6539855072463767,992.9236614578656,0.4782608695652174,3.0,1135.9699997909404,866.59954439025,0.5217391304347826,0.41304347826086957,,,0.4769561157796451,0.3652173913043478,0.38715122997823925
235,0.5684782608695652,0.6394927536231884,958.5286637210423,0.4521739130434783,2.0,1096.1451801366204,683.7576725499109,0.5434782608695652,0.391304347826087,,,0.4485299416111429,0.5826086956521739,0.5062697414395527
236,0.5471014492753623,0.5778985507246377,1042.4636341140647,0.5260869565217392,2.0,1247.4248284625198,806.1280589320169,0.6086956521739131,0.43478260869565216,,,0.5198316930537727,0.6695652173913043,0.551467437341173
237,0.40905797101449276,0.4873188405797101,802.1102498623479,0.47391304347826085,4.0,1118.171034735384,655.8531888915044,0.5,0.43478260869565216,,,0.3670445344129555,0.2782608695652174,0.3074374247306578
238,0.6192028985507246,0.6739130434782609,892.9052919704188,0.48695652173913045,3.0,1288.4896180866817,597.3860764693051,0.5652173913043478,0.43478260869565216,,,0.4373426573426573,0.40869565217391307,0.4014924009531217
239,0.5365942028985506,0.6105072463768115,1114.0732106592293,0.5260869565217391,0.0,1266.00954376101,1008.8662383681012,0.5652173913043478,0.4782608695652174,,,0.5191928350287484,0.4608695652173913,0.46755898755898756
