,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range
122,0.5410430839002267,0.5606575963718822,1168.6752321143197,0.5261904761904761,0.0,1275.3140244161,1077.3280260422036,0.5714285714285714,0.4880952380952381,197.98599837389634,0.08333333333333331
123,0.5386621315192743,0.5668934240362812,1160.859161814541,0.5095238095238095,0.0,1171.1918511300491,1119.5284045525088,0.5119047619047619,0.5,51.6634465775403,0.011904761904761862
124,0.540702947845805,0.5515873015873015,1167.7232601517856,0.5166666666666666,1.0,1265.48217601114,985.5743959710557,0.5595238095238095,0.47619047619047616,279.9077800400843,0.08333333333333337
125,0.5826530612244898,0.620748299319728,1157.010749355534,0.49523809523809526,1.0,1318.418778681291,846.2606867512355,0.5595238095238095,0.44047619047619047,472.15809193005555,0.11904761904761907
126,0.5348072562358277,0.5702947845804989,1103.8210335395775,0.5095238095238095,1.0,1242.3578944801527,836.8594936375338,0.5476190476190477,0.42857142857142855,405.49840084261893,0.11904761904761912
127,0.5380952380952382,0.5589569160997733,1085.937441254224,0.5023809523809524,2.0,1383.418921291189,836.8594936375338,0.5714285714285714,0.42857142857142855,546.5594276536552,0.14285714285714285
128,0.5458049886621315,0.5555555555555556,1162.0856526605855,0.5142857142857142,0.0,1484.2684213460282,1032.711845483285,0.5357142857142857,0.4880952380952381,451.5565758627431,0.047619047619047616
129,0.55,0.5634920634920635,1327.4049882498555,0.5547619047619048,0.0,1483.6252563938285,1156.3478978370663,0.5952380952380952,0.5238095238095238,327.27735855676224,0.0714285714285714
130,0.6158730158730158,0.6326530612244898,1175.9306716100323,0.488095238095238,1.0,1358.90633637394,891.9475617494699,0.5595238095238095,0.4523809523809524,466.95877462447004,0.10714285714285715
131,0.5768707482993196,0.6258503401360545,1075.6030584496132,0.4833333333333333,2.0,1335.1684167707408,836.8594936375338,0.5357142857142857,0.42857142857142855,498.30892313320703,0.10714285714285715
132,0.573469387755102,0.6026077097505669,1238.8200199902362,0.5166666666666666,1.0,1408.6461811993959,891.9475617494699,0.5476190476190477,0.4523809523809524,516.698619449926,0.09523809523809529
133,0.5815192743764173,0.620748299319728,1128.7765095695463,0.4928571428571429,1.0,1283.8626751062332,861.9720242160284,0.5238095238095238,0.42857142857142855,421.8906508902047,0.09523809523809529
134,0.5773242630385487,0.5878684807256235,1220.1332324147154,0.5214285714285715,1.0,1332.7003113562625,973.1648686391776,0.5952380952380952,0.4880952380952381,359.53544271708495,0.10714285714285715
135,0.6065759637188208,0.6660997732426304,1276.613732721245,0.5214285714285715,1.0,1965.3262178030304,981.7651211193898,0.6428571428571429,0.4523809523809524,983.5610966836406,0.19047619047619052
136,0.5992063492063492,0.6150793650793651,1335.9927892920261,0.5547619047619048,0.0,1490.858943894703,1123.7187857113615,0.5952380952380952,0.4880952380952381,367.14015818334155,0.10714285714285715
137,0.5885487528344671,0.6400226757369614,1082.8665687143807,0.5214285714285715,1.0,1290.3663289088045,908.0544086540493,0.5833333333333334,0.4642857142857143,382.31192025475514,0.11904761904761907
138,0.5868480725623583,0.6179138321995464,1149.6708309277758,0.4928571428571429,2.0,1482.0446768180495,864.637314556321,0.5833333333333334,0.44047619047619047,617.4073622617285,0.1428571428571429
139,0.597278911564626,0.66156462585034,1227.0217191057523,0.5166666666666667,1.0,1470.8678659437774,876.7779518013542,0.5952380952380952,0.44047619047619047,594.0899141424231,0.15476190476190477
140,0.6122448979591837,0.6394557823129252,1256.1020008697415,0.5357142857142858,0.0,1704.6291526256462,1007.8693004227454,0.5952380952380952,0.4880952380952381,696.7598522029008,0.10714285714285715
141,0.5693877551020409,0.5907029478458049,1209.0654001806124,0.5452380952380953,1.0,1405.6847408643166,979.4053280755961,0.5714285714285714,0.5119047619047619,426.2794127887205,0.059523809523809534
142,0.5650793650793651,0.5969387755102041,1347.3404636213947,0.5523809523809524,0.0,1670.438722545587,1154.7070521823437,0.5952380952380952,0.5238095238095238,515.7316703632434,0.0714285714285714
143,0.5723356009070295,0.626984126984127,1141.0395662473939,0.5238095238095238,0.0,1171.1918511300491,1036.2581631748528,0.5595238095238095,0.5119047619047619,134.93368795519632,0.04761904761904767
144,0.5643990929705216,0.5856009070294785,1206.1470720031052,0.5404761904761906,0.0,1604.6973382258473,1012.3904632663665,0.5833333333333334,0.5119047619047619,592.3068749594808,0.07142857142857151
145,0.5654195011337868,0.6162131519274376,1203.8090004507535,0.5261904761904762,1.0,1458.760431427751,833.7795882698059,0.5714285714285714,0.47619047619047616,624.9808431579451,0.09523809523809523
146,0.5107709750566893,0.5249433106575964,1118.6193296945007,0.5023809523809524,0.0,1239.2089429771395,1034.7374089965044,0.5238095238095238,0.47619047619047616,204.47153398063506,0.04761904761904767
147,0.5309523809523811,0.5731292517006803,1070.1818725284375,0.49523809523809514,2.0,1263.8315404817945,800.3093540607726,0.5357142857142857,0.4523809523809524,463.52218642102184,0.08333333333333331
148,0.5541950113378684,0.572562358276644,1262.1782612304492,0.5380952380952382,0.0,1410.3559333231276,1157.2895973275006,0.5952380952380952,0.5119047619047619,253.066335995627,0.08333333333333337
149,0.5495464852607709,0.6048752834467119,1204.5590335018885,0.5261904761904761,0.0,1325.403855459943,1171.1918511300491,0.5714285714285714,0.5119047619047619,154.21200432989394,0.059523809523809534
150,0.5687074829931973,0.5850340136054422,1228.6219627738233,0.519047619047619,0.0,1446.2381621064749,1083.4024257142016,0.5357142857142857,0.5119047619047619,362.83573639227325,0.023809523809523836
151,0.5301587301587302,0.554421768707483,1134.444779683543,0.5071428571428571,0.0,1263.8315404817945,1057.4692048965749,0.5238095238095238,0.4880952380952381,206.36233558521963,0.035714285714285754
152,0.5361678004535148,0.5470521541950113,1320.8406956945707,0.5404761904761906,0.0,1625.3411844787304,1125.7895324819483,0.5833333333333334,0.5119047619047619,499.5516519967821,0.07142857142857151
153,0.5439909297052153,0.5714285714285714,1107.915912680177,0.5071428571428571,0.0,1209.5291492661454,1015.132591982881,0.5357142857142857,0.47619047619047616,194.39655728326443,0.059523809523809534
154,0.5340136054421769,0.5419501133786848,1228.2113921339394,0.5166666666666666,0.0,1427.3728438773073,1082.8593521981504,0.5357142857142857,0.5,344.5134916791569,0.0357142857142857
155,0.6147392290249434,0.6218820861678005,1196.7672758028555,0.48809523809523814,1.0,1420.426641276154,836.8594936375338,0.5833333333333334,0.42857142857142855,583.5671476386202,0.15476190476190482
156,0.5404761904761904,0.5691609977324262,1220.5624081033561,0.5071428571428571,0.0,1433.1415688062364,1124.3768725582993,0.5238095238095238,0.4880952380952381,308.7646962479371,0.035714285714285754
157,0.5497732426303855,0.5907029478458049,1191.7204338967117,0.5071428571428571,0.0,1301.631625374815,1030.2099493939406,0.5238095238095238,0.47619047619047616,271.4216759808744,0.04761904761904767
158,0.5541950113378684,0.5748299319727891,1245.8853756716314,0.5238095238095237,0.0,1408.5858032385177,1077.645220044665,0.5357142857142857,0.5,330.9405831938527,0.0357142857142857
159,0.5594104308390022,0.5878684807256236,1209.454049438194,0.5238095238095238,0.0,1493.55318589908,1082.8379748095695,0.5833333333333334,0.44047619047619047,410.7152110895106,0.1428571428571429
160,0.5802721088435374,0.5958049886621315,1176.531291599945,0.49523809523809526,1.0,1342.2805446258553,885.2607788578674,0.5357142857142857,0.44047619047619047,457.0197657679879,0.09523809523809523
161,0.5784580498866213,0.6088435374149661,1240.1685291761771,0.5452380952380953,0.0,1298.7970212222435,1185.8340007910138,0.5952380952380952,0.5238095238095238,112.96302043122978,0.0714285714285714
162,0.5685941043083901,0.5918367346938775,1182.5861943956047,0.519047619047619,0.0,1425.0333714127337,1027.4386588238476,0.5595238095238095,0.5,397.59471258888607,0.059523809523809534
163,0.5548752834467121,0.5839002267573696,1120.5282149581315,0.519047619047619,0.0,1180.040986069215,1061.2039780180924,0.5238095238095238,0.5119047619047619,118.83700805112267,0.011904761904761973
164,0.5680272108843537,0.6179138321995465,1160.0589130042986,0.5357142857142858,0.0,1284.857879308568,1011.4620411109687,0.5714285714285714,0.4880952380952381,273.39583819759935,0.08333333333333331
165,0.576984126984127,0.6031746031746031,1078.503210590067,0.48571428571428577,1.0,1183.2678984529173,981.5163839873309,0.5,0.44047619047619047,201.7515144655864,0.059523809523809534
166,0.537641723356009,0.5691609977324263,1248.3985371015438,0.5404761904761906,0.0,1386.8419536206086,1104.8729300011903,0.5595238095238095,0.5119047619047619,281.9690236194183,0.04761904761904767
167,0.5573696145124716,0.5890022675736962,1136.947907229737,0.5142857142857142,0.0,1172.4874719714194,1087.547528927006,0.5357142857142857,0.4880952380952381,84.93994304441344,0.047619047619047616
168,0.5702947845804989,0.5833333333333334,1250.9755608945977,0.5357142857142857,0.0,1421.2507749847628,1131.0815069326368,0.6190476190476191,0.5,290.169268052126,0.11904761904761907
169,0.5561224489795917,0.5719954648526077,1030.352248188497,0.5119047619047619,2.0,1119.619345417343,920.9312178804576,0.5714285714285714,0.4880952380952381,198.68812753688553,0.08333333333333331
170,0.5655328798185941,0.5935374149659863,1073.0288810564339,0.5095238095238095,2.0,1247.5613000875046,938.9120727544398,0.5357142857142857,0.4642857142857143,308.6492273330648,0.0714285714285714
171,0.5334467120181406,0.5612244897959183,1172.8003390851889,0.5285714285714285,0.0,1299.944413982712,1026.676305454437,0.5714285714285714,0.5,273.268108528275,0.0714285714285714
172,0.5545351473922903,0.5873015873015872,1167.9902595224517,0.5214285714285715,0.0,1274.8904255400976,1073.8434238408518,0.5476190476190477,0.4880952380952381,201.0470016992458,0.05952380952380959
173,0.5379818594104309,0.5487528344671202,1160.422771813192,0.5238095238095238,0.0,1194.94372424856,1133.5362955915273,0.5714285714285714,0.5,61.407428657032824,0.0714285714285714
174,0.5476190476190476,0.5583900226757369,1184.506190023643,0.5333333333333334,1.0,1470.8730817237947,939.746885084154,0.5833333333333334,0.4880952380952381,531.1261966396407,0.09523809523809529
175,0.5729024943310657,0.6020408163265306,1196.769054212003,0.49523809523809526,1.0,1370.5852704087997,836.8594936375338,0.5357142857142857,0.42857142857142855,533.7257767712659,0.10714285714285715
176,0.5431972789115646,0.5663265306122449,1104.5445630471806,0.5119047619047619,2.0,1364.5815425250555,855.4425460670983,0.5833333333333334,0.4523809523809524,509.1389964579572,0.130952380952381
